,head,tail,relation,sentence,time,head_code,tail_code
7555,光大证券,长江证券,unknown,买方前二席位，光大证券佛山绿景路证券营业部、长江证券武汉武珞路证券营业部各买入逾1亿元,2021-08-24 17:26:49,601788.SH,000783.SZ
7556,长安汽车,宁德时代,increase_holding,云财经讯，8月24日，在长安汽车举办的科技生态大会上，长安汽车董事长朱华荣与华为常务董事、智能汽车解决方案BU，CEO余承东和宁德时代董事长曾毓群一同公布了三方共同打造的阿维塔科技旗下首款高端智能电动中型SUV，内部代号为E11,2021-08-24 13:01:22,000625.SZ,300750.SZ
7557,兴业证券,科蓝软件,cooperate,云财经讯，8月23日电，兴业证券官方消息，根据“兴业证券股份有限公司5G消息应用平台项目采购结果公示”，科蓝软件为中选供应商,2021-08-23 11:34:51,601377.SH,300663.SZ
7558,伊力特,顺鑫农业,supply,云财经讯，白酒股反弹，伊力特涨停，顺鑫农业涨逾8%,2021-08-23 09:57:02,600197.SH,000860.SZ
7559,中国联通,移远通信,rise,云财经讯，近日，中国联通发布了雁飞5G定制数传模组(M.2封装-Q版)询价结果公示，移远通信中标,2021-08-23 08:21:09,600050.SH,603236.SH
7560,移远通信,中国联通,supply,本次中标的是移远通信专门为雁飞5G设计的一款5G，Sub-6GHz模组，对中国联通频段做了定制优化，支持5G，SA模式，还对上下行速率进行了针对性的调整，在实现物尽其用的同时还可大幅度降低5G应用部署成本,2021-08-23 08:21:09,603236.SH,600050.SH
7561,贵州茅台,五粮液,supply,云财经讯，对比一季报和中报相关数据发现，基金对白酒资产的配置在年初已有减持迹象，其中，对贵州茅台和五粮液高端白酒的减持更为明显,2021-08-23 07:59:57,600519.SH,000858.SZ
7562,远信工业,宏微科技,fall,云财经讯，摘要：今日可申购远信工业、宏微科技；蚂蚁集团发布声明：网传相关人员入股蚂蚁集团是谣言；华为：媒体传言华为首家参股汽车公司为不实消息；证监会：坚决查办财务造假、资金占用、违规担保等违法违规案件；上交所拟修订科创板股票发行与承销实施办法，调整最高报价剔除比例；深交所拟修订创业板证券发行与承销细则，完善高价剔除机制；香港证监会：批准推出A股指数期货合约；燃料电池检测设备市场迅猛增长、相关领域公司迎来机遇；焦煤价格升至数年来新高、资源稀缺性持续凸显,2021-08-23 07:40:54,301053,688711
7563,长城证券,中信证券,same_industry,其中，长城证券、粤开证券等8家券商以定增方式拟募资合计不超过643.24亿元，中信证券等4家券商以配股方式拟募资额合计不超过613亿元,2021-08-23 05:58:31,002939.SZ,600030.SH
7564,招商银行,平安银行,same_industry,其中，招商银行、平安银行6月末房地产业不良贷款余额分别为43.3亿元、16.6亿元，相当于年初规模的3.6倍、2.9倍,2021-08-23 04:09:55,600036.SH,000001.SZ
7565,中国电信,中国联通,same_industry,云财经讯，8月23日电，近日，中国电信、中国移动、中国联通相继发布2021年中期业绩,2021-08-23 01:20:50,601728,600050.SH
7566,中核钛白,金浦钛业,same_industry,云财经讯，在“金九银十”传统消费旺季即将到来的预期下，近日龙佰集团、中核钛白、金浦钛业等20余家钛白粉生产企业接连宣布涨价,2021-08-23 23:52:07,002145.SZ,000545.SZ
7567,金浦钛业,安纳达,rise,8月以来，龙佰集团、金浦钛业、安纳达等20余家钛白粉企业集中调涨，且力度较大，单次上涨最高1500元/吨,2021-08-23 23:52:07,000545.SZ,002136.SZ
7568,天奇股份,比亚迪,rise,云财经讯，天奇股份：公司为长沙市比亚迪汽车有限公司“总装一线生产线”的供货单位，项目金额为1.06亿元，约占公司2020年营业总收入的2.61%,2021-08-23 19:33:19,002009.SZ,002594.SZ
7569,比亚迪,中远海控,supply,比亚迪、中远海控、中国中免分别获净买入4.83亿元、3.88亿元、2.7亿元,2021-08-23 17:32:12,002594.SZ,601919.SH
7570,天药股份,复星医药,unknown,云财经讯，天药股份(600488)8月23日晚间公告，复星医药拟向公司间接控股股东金耀集团转让其持有的公司控股股东天津市药业集团25%股权，股权转让价款14.33亿元,2021-08-23 17:25:35,600488.SH,600196.SH
7571,泰格医药,上海临港,be_increased_holding,云财经讯，泰格医药：公司下属投资平台泰格股权拟参与投资上海临港生命蓝湾基金,2021-08-23 16:55:01,300347.SZ,600848.SH
7572,中国电信,飞力达,invest,云财经讯，中国电信消息，8月23日，第四届中国国际智能产业博览会上，由重庆两路寸滩保税港区管委会、中国电信重庆公司、联想集团、飞力达、重庆邮电大学合作打造的“5G+智能制造”无人化供应链共享协同平台正式签约发布,2021-08-23 16:53:33,601728,300240.SZ
7573,蓝帆医疗,创新医疗,cooperate,云财经讯，蓝帆医疗：子公司产品“优美莫司涂层冠状动脉球囊扩张导管”进入创新医疗器械特别审查程序,2021-08-23 16:18:04,002382.SZ,002173.SZ
7574,海汽集团,海南高速,superior,云财经讯，海汽集团：持股15%股东海南高速拟减持不超过1.25%,2021-08-23 15:36:49,603069.SH,000886.SZ
7575,宏微科技,张小泉,be_reduced_holding,其中，半导体概念股宏微科技和“刀剪第一股”张小泉值得关注,2021-08-22 19:35:57,688711,301055
7576,宁沪高速,招商公路,same_industry,云财经讯，宁沪高速、招商公路22日晚间均公告，包括两公司在内的中方联合体近日收到土耳其IC，Ictas（“卖方”）正式函件，卖方要求交易双方共同商谈土耳其三桥项目《终止协议》相关条款,2021-08-22 19:23:27,600377.SH,001965.SZ
7577,博迁新材,晶丰明源,cooperate,除了博迁新材外，上市时间不足两年的LED照明驱动龙头厂商晶丰明源也引起傅鹏博关注,2021-08-22 17:58:13,605376,688368.SH
7578,洲明科技,利亚德,same_industry,结合机构调研数据，今年机构投资者频繁调研LED终端上市公司，尤其是头部的洲明科技、利亚德等头部终端显示厂商获高频调研，但整体观望情绪较重，进驻前十大股东的并不多,2021-08-21 04:27:53,300232.SZ,300296.SZ
7579,卧龙电驱,阳光电源,same_industry,此次，卧龙电驱与阳光电源开展战略合作，将利用双方的技术和资源优势，围绕新能源商用车、乘用车、工程车等车型，联合开发具有高控制精度、高动态响应速率、高安全和可靠性的电机及驱动控制系统，“捆绑销售”优势产品，共同拓展更为广阔的新能源汽车市场,2021-08-20 10:01:49,600580.SH,300274.SZ
7580,中信证券,中国联通,cooperate,云财经讯，8月20日电，中信证券研报指出，2021年上半年，中国联通业绩增长超预期，利润增速领跑行业，ARPU值维持增长态势，自由现金流持续高增,2021-08-20 08:33:20,600030.SH,600050.SH
7581,平安银行,招商银行,same_industry,，记者统计发现，银行股成为险资的重仓对象，平安银行获得险资持股2544亿元，位列险资持股市值榜单的第一位，招商银行获险资持股613亿元，位列第二,2021-08-20 06:50:13,000001.SZ,600036.SH
7582,万华化学,宁波华翔,same_industry,在近22个交易日内，北上资金加仓流通盘0.3个百分点以上、估值低于30倍、半年报净利润增幅30%以上(含预增下限)、股价涨幅跑输大盘的个股仅有15只，加仓股大多属于传统周期性行业，包括万华化学、河钢资源、宁波华翔等,2021-08-20 03:34:15,600309.SH,002048.SZ
7583,中国石化,紫光股份,unknown,云财经讯，近日，中国石化2021-2022年信息类硬件设备框架招标项目公布中标结果，紫光股份旗下新华三集团成功中标中国石化网络、服务器、安全网关、入侵防御、光纤交换机、虚拟磁带库6类设备框架，全面涵盖路由、交换、智能运维、安全、计算、存储共计40余款主流产品型号,2021-08-20 22:56:16,600028.SH,000938.SZ
7584,中国平安,北信源,supply,云财经讯，8月20日，“中国平安外网机安全管控项目”发布中标通知书，确定北信源为该项目中标供应商,2021-08-20 19:09:30,601318.SH,300352.SZ
7585,奇安信,中科曙光,supply,云财经讯，8月20日，奇安信与中科曙光在奇安信安全中心签署战略合作协议，达成全面战略合作,2021-08-20 18:15:50,688561,603019.SH
7586,北京城建,北新建材,cooperate,云财经讯，8月17日，北京城建北方众邦装饰工程有限公司（“北方众邦装饰”）与北新建材签署战略合作协议,2021-08-20 17:14:12,600266.SH,000786.SZ
7587,天齐锂业,国泰君安,cooperate,云财经讯，天齐锂业三日内累涨超22%，机构买入2.45亿元并卖出4.87亿元，国泰君安上海江苏路买入4.66亿元,2021-08-20 16:58:07,002466.SZ,601211.SH
7588,宝钢股份,包钢股份,rise,云财经讯，宝钢股份(600019)8月20日晚间公告，公司与包钢股份(600010)签署《钢管产业合作框架协议》，拟在钢管方面开展合作，共同努力优化资源配置，实现业务聚焦、提升专业化经营水平,2021-08-20 16:34:55,600019.SH,600010.SH
7589,硅宝科技,宁德时代,cooperate,云财经讯，硅宝科技公告，本次与宁德时代战略合作事项是基于双方充分依托各自行业背景和资源、技术优势，拟共同开发包括但不限于用于电池及其包件导热、密封、减震、绝缘等防护密封类材料，以及其他提升电池性能的新材料，将有利于优化公司在产品类型、人才储备等方面的规划，促进公司未来可持续发展,2021-08-19 11:44:58,300019.SZ,300750.SZ
7590,江西铜业,中国石油,cooperate,江西铜业跌近7%，中国石油跌逾4%,2021-08-19 10:00:33,600362.SH,601857
7591,广电运通,长沙银行,fall,云财经讯，广电运通(002152)消息，继参与长沙银行数字人民币业务系统建设之后，广电运通子公司运通数字空间连续中标三湘银行、稠州银行、长安银行三家银行数字人民币业务系统建设项目，目前正与多家商业银行进行技术与合作交流,2021-08-19 09:18:50,002152.SZ,601577.SH
7592,果麦文化,中国电信,supply,云财经讯，今日可申购新股果麦文化；隔夜外盘：美三大股指全线收跌，道指跌1.08%；美联储或年底前放缓购债步伐；央行等六部委：依法严肃查处各类逃废债行为；中国电信A股股票将于8月20日上市交易；证监会同意6家企业创业板IPO注册；社保基金收益率创10年新高,2021-08-19 07:31:37,301052,601728
7593,广信股份,兴发集团,fall,其中，广信股份从一季度的15家上升至二季度的21家，兴发集团从7家上升至20家；从基金持股数量看，广信股份从一季度3715.09万股上升至4100万股，兴发集团从1725.08万股上升至4702.16万股,2021-08-19 00:43:46,603599.SH,600141.SH
7594,东方航空,吉祥航空,same_industry,此外，东方航空客、吉祥航空客服均表示，尽管可以购票，但能否19日正式复航，需以南京禄口机场消息为准,2021-08-19 00:23:43,600115.SH,603885.SH
7595,盐田港,深圳能源,same_industry,云财经讯，8月19日，深圳市盐田港集团董事长孙波率队到访深圳能源，双方就新兴产业开发、环保项目合作、企业协同发展等内容展开交流,2021-08-19 18:03:21,000088.SZ,000027.SZ
7596,古鳌科技,建设银行,cooperate,云财经讯，古鳌科技(300551)8月19日晚间公告，近日收到建设银行发出的《供应商入选通知书》，确定公司为建设银行供应商，中标内容为人民币两口半清分机、人民币四口半清分机、人民币中型清分机、人民币点验钞机、人民币点扎一体机、扎把机,2021-08-19 17:46:24,300551.SZ,601939
7597,海通证券,上海建工,supply,云财经讯，8月18日，海通证券与上海建工举行战略合作协议签约仪式暨海通大厦项目启动仪式,2021-08-19 16:36:30,600837.SH,600170
7598,柘中股份,沪农商行,cooperate,云财经讯，8月19日电，柘中股份公告，公司参股的上海农村商业银行股份有限公司(简称“沪农商行”)首次公开发行股票于2021年8月19日在上海证券交易所上市交易,2021-08-19 16:26:16,002346.SZ,601825
7599,硅宝科技,宁德时代,superior,云财经讯，硅宝科技午后拉升涨超16%，公司与宁德时代签署合作框架协议，合作领域为提升锂电池（包）安全和效能的新型材料,2021-08-19 13:04:03,300019.SZ,300750.SZ
7600,上海电气,国泰君安,cooperate,云财经讯，8月17日，上海电气集团党委书记冷伟青与到访的国泰君安证券股份有限公司党委书记、董事长贺青举行会晤，双方就企业风险防范、产融结合等领域深化多形式合作进行磋商,2021-08-18 09:12:29,601727.SH,601211.SH
