,head,tail,relation,sentence,time,head_code,tail_code
2358,新智认知,大华股份,合作,【新智认知与大华股份举行战略签约仪式】记者获悉，12月22日，新智认知数据服务有限公司与浙江大华技术股份有限公司举行战略合作签约仪式，双方将围绕智慧城市解决方案、智能终端等方面进行合作，共同推动城市安全相关领域的数字化升级改造,2021-12-24 19:55:29,603869.SH,002236.SZ
2359,彩虹集团,苏宁易购,纠纷,【彩虹集团：近日就与苏宁采购中心、苏宁易购票据纠纷一案向法院提起诉讼】彩虹集团公告，近日就与苏宁采购中心、苏宁易购票据纠纷一案向江苏省南京市中级人民法院提起诉讼，请求判令二被告向原告支付票据款项3671万元及利息,2021-11-22 11:53:58,3023,002024.SZ
2360,工商银行,中关村科技,合作,【科技金融创新服务“十百千万”专项行动实施】记者从科技部火炬中心获悉，为切实加大金融对科技创新的支持力度，科技部火炬中心与中国工商银行日前正式联合印发通知，同意在中关村科技园等58家国家高新区首批实施科技金融创新服务“十百千万”专项行动,2022-02-14 04:29:08,601398.SH,000931.SZ
2361,财信发展,蓝光发展,同涨,指数早盘低开低走，创业板指跌超2%，中药、种植业、物流等板块活跃，地产股掀涨停潮，财信发展、蓝光发展等超10股触及涨停，元宇宙、汽车整车板块走弱，煤炭、电力、化工等周期股较萎靡，三市个股跌多涨少，半日近90股涨停，赚钱效应较弱,2021-12-20 11:30:00,000838.SZ,600466.SH
2362,兖州煤业,中煤能源,同涨,煤炭股爆发，兖州煤业大涨24%，中煤能源涨12%,2021-12-16 16:11:58,600188.SH,601898.SH
2363,贵州轮胎,三角轮胎,未知Unknown,近日，贵州轮胎、三角轮胎均在投资者互动平台表示，因为原材料价格上涨情况，近期已安排轮胎系列产品涨价,2021-11-22 11:28:16,000589.SZ,601163.SH
2364,科力远,长安汽车,未知Unknown,云财经讯，科力远公告，公司控股子公司科力远混合动力技术有限公司拟以8549.2万元的价格转让其所持有的15项专利技术的专利权给长安汽车，具体包括10项电池包技术、4项整车控制技术和1项变速箱技术,2021-12-23 18:12:54,600478.SH,000625.SZ
2365,建设银行,金麒麟,未知Unknown,【胡昌苗：积极倡导住房租赁战略，坚持落实“租购并举、房住不炒”】中国建设银行董事会秘书胡昌苗在第14届金麒麟金融峰会上表示，要积极倡导住房租赁战略，坚持落实“租购并举、房住不炒”，以住房租赁盘活社会资源，助力解决大中城市租购平衡问题，纾解住房焦虑，防范房地产市场的“灰犀牛”风险,2021-12-13 10:29:09,601939,603586.SH
2366,翰宇药业,健麾信息,未知Unknown,云财经讯，翰宇药业(300199)12月23日晚间公告，公司拟择机出售所持有的健麾信息(605186)股票，出售数量不超过816万股，不超过健麾信息总股本6%,2021-12-23 20:01:32,300199.SZ,605186
2367,复星医药,博瑞医药,同涨,【复星医药、博瑞医药双双涨停开盘】博瑞医药、复星医药涨停，港股维亚生物高开15%,2022-01-21 09:30:00,600196.SH,688166.SH
2368,中信证券,迈瑞医疗,未知Unknown,本周北向资金对724只股票的持股数增加，对900只股票进行了减仓，其中对中信证券加仓金额最大，对迈瑞医疗减仓金额最大,2022-02-20 09:45:44,600030.SH,300760.SZ
2369,宁德时代,三一重工,合作,【宁德时代携手三一重工 力推福建省换电重卡应用示范项目落地】宁德时代联合三一重工昨日在福建宁德举办福建省换电重卡应用示范投运仪式,2022-02-23 09:49:39,300750.SZ,600031
2370,文科园林,白云山,未知Unknown,【文科园林：中标1.98亿元白云山荒山绿化工程】文科园林公告，中标白云山荒山绿化工程(设计施工总承包)，中标价为1.98亿元,2022-01-17 20:08:33,002775.SZ,600332.SH
2371,纳尔股份,上海临港,合作,云财经讯，纳尔股份公告，公司于2月22日在上海市浦东新区与上海临港经济发展(集团)有限公司(简称“临港集团”)签署《战略合作协议》,2022-02-23 18:44:18,002825.SZ,600848.SH
2372,宁德时代,东兴证券,未知Unknown,【宁德时代现2929.20万元折价大宗交易】宁德时代今日出现2929.20万元折价大宗交易，成交价每股488.20元，东兴证券济南解放路卖出，东兴证券烟台南大街接盘,2021-12-21 16:43:39,300750.SZ,601198.SH
2373,沃华医药,九州通,未知Unknown,沃华医药将利用九州通强大的全国渠道网络和管控系统，将品牌产品引入线上销售平台，丰富和拓展产品营销渠道，同时，九州通的线上线下供货、推广、产品价格一体化运作，还将有效减少渠道冲突,2022-02-18 14:40:44,002107.SZ,600998
2374,牧原股份,中信证券,未知Unknown,【千亿“猪茅”惊现10亿大宗交易 折价近14%遭贱卖 机构却“逆市”加仓 什么信号？】12月24日，牧原股份股价大涨4.27%，但盘后数据却显示，牧原股份出现10亿元折价大宗交易，较收盘价折价13.7%，卖出方均为中信证券深圳滨海大道证券营业部,2021-12-27 08:18:12,002714.SZ,600030.SH
2375,全通教育,传智教育,同涨,云财经讯，12月2日电，创业板开元教育涨停，科德教育、全通教育、传智教育等纷纷冲高,2021-12-02 10:34:43,300359.SZ,3032
2376,双良节能,天合光能,未知Unknown,【双良节能：全资子公司签订159.5亿元单晶硅片销售合同】双良节能2月14日晚间公告，全资子公司双良硅材料（包头）有限公司与天合光能签订《单晶硅片采购框架合同》，合同约定2022年至2024年天合光能预计向子公司采购单晶硅片18.92亿片，预计销售金额总计为159.5亿元,2022-02-14 17:03:02,600481.SH,688599
2377,福耀玻璃,比亚迪,同涨,港股特斯拉概念股走高，敏实集团涨近8%，福耀玻璃涨超3%，比亚迪电子涨近3%，亿和控股跟涨,2022-01-07 10:10:00,600660.SH,002594.SZ
2378,飞荣达,宁德时代,未知Unknown,飞荣达为宁德时代的重要合作供应商，提供压铸件、液冷板、连接件、复合材料等多类产品,2021-11-30 20:16:22,300602.SZ,300750.SZ
2379,贵州轮胎,三角轮胎,未知Unknown,近日，贵州轮胎、三角轮胎均在投资者互动平台表示，因为原材料价格上涨情况，近期已安排轮胎系列产品涨价,2021-11-22 08:37:00,000589.SZ,601163.SH
2380,太阳纸业,晨鸣纸业,未知Unknown,【“十连涨”！行业巨头密集提价，海外供应链出问题，这一品种能否冲击年内高点？】近期，太阳纸业、晨鸣纸业以及金光纸业等纸企巨头接连发布涨价函，宣布对旗下文化纸产品提价200—300元/吨,2021-12-01 07:54:14,002078.SZ,000488.SZ
2381,招商银行,平安银行,同行,推荐招商银行(03968)及平安银行,2022-02-11 10:34:17,600036.SH,000001.SZ
2382,中国能建,中国银行,合作,云财经讯，2月24日，中国能建与中国银行签署战略合作协议，根据协议，双方将在重点业务和重点项目、“一带一路”建设、全球现金管理、债券、债转股、绿色金融服务等领域开展全方位合作,2022-02-24 18:16:22,601868,601988
2383,比亚迪,长安汽车,未知Unknown,江苏朗信主营业务为汽车电子相关的无刷电机，电子风扇，电子水泵，朗信已与比亚迪，长安汽车，吉利等国内主流车企建立合作关系，并通过总部与北美标杆新能源车企形成配套，朗信目前新能源汽车业务占比快速提升到50%以上,2021-12-05 11:31:11,002594.SZ,000625.SZ
2384,贵州百灵,药明康德,未知Unknown,【贵州百灵：替芬泰项目正常推进中】贵州百灵11月30日在深交所“互动易”平台回答投资者提问时称，公司替芬泰项目在正常推进中，目前在开展以下工作：1、委托药明康德开展原代肝细胞评价替芬泰的体外抗HBV药效；2、待试验完成后与I期临床资料汇总后从新提交补充申请；3、正在重新组织生产药效试验所需药物,2021-11-30 19:17:20,002424.SZ,603259.SH
2385,紫光国微,西藏珠峰,未知Unknown,与此同时，近五个交易日登陆沪深两市的龙虎榜个股中，营业部净买入较大的个股有紫光国微、西藏珠峰、首航高科,2022-01-04 09:53:00,002049.SZ,600338.SH
2386,达实智能,深信服,合作,【达实智能与深信服达成重要共识】12月10日，达实智能总裁苏俊锋、智慧建筑事业部总经理易鸿、智慧建筑事业部首席技术专家李进保、智慧建筑事业部项目总监覃辉兴等一行到访深信服，深信服联合创始人冯毅、深圳分公司副总经理赵文博、轨道交通事业部运营总监马涛、战略合作部总监刘强等陪同参观并作深度交流,2021-12-11 12:54:25,002421.SZ,300454.SZ
2387,九安医疗,东方生物,同行,截止目前，国内只有九安医疗、东方生物和艾康生物三家公司生产的快速检测试剂，能进入美国市场,2022-01-12 08:23:24,002432.SZ,688298
2388,晨鸣纸业,博汇纸业,未知Unknown,云财经讯，12月31日电，12月底，晨鸣纸业、博汇纸业、万国纸业等多家纸企发布涨价函，宣布纸价上涨200/吨，主要涉及铜版纸、白卡纸等产品,2021-12-31 13:42:58,000488.SZ,600966.SH
2389,中电电机,智慧能源,未知Unknown,【中电电机：拟终止重大资产重组事项】中电电机公告，拟终止购买天津北清电力智慧能源有限公司全部股权,2022-02-17 17:34:47,603988.SH,600869.SH
2390,大北农,登海种业,未知Unknown,重点推荐生物育种产业化领先企业大北农、杂交玉米种业龙头登海种业,2021-12-27 08:41:06,2385,002041.SZ
2391,智慧能源,新和成,未知Unknown,中国工程院院士、浙江大学教授孙优贤表示，该中心的成立具有重要意义，有利于双方在产业、技术、人才等多方面的优势互补，能促进双方在智慧能源领域的科技创新和成果转化,2022-01-27 09:06:56,600869.SH,002001.SZ
2392,紫光国微,攀钢钒钛,未知Unknown,与此同时，近五个交易日登陆沪深两市的龙虎榜个股中，营业部净买入较大的个股有中国移动、紫光国微、攀钢钒钛,2022-01-06 09:20:31,002049.SZ,000629.SZ
2393,西部黄金,冠农股份,未知Unknown,【新疆金投、西部黄金、冠农股份入选国务院国资委国有企业公司治理示范企业名单】据国务院国资委“国资小新”微信公众号消息，日前国务院国资委办公厅发布了《关于印发国有企业公司治理示范企业名单的通知》，通知公示了公司治理示范企业名单，新疆金融投资有限公司、西部黄金股份有限公司、新疆冠农果茸股份有限公司入选该名单,2022-02-23 18:17:43,601069.SH,600251.SH
2394,冀东水泥,金隅集团,被投资,【冀东水泥：控股股东由冀东集团变为金隅集团】冀东水泥公告，公司已完成向金隅集团非公开发行10.66亿股股份事项,2021-12-14 19:46:45,000401.SZ,601992.SH
2395,华能国际,三峡能源,未知Unknown,而从成长性看，火电企业转型迫切，华能国际、华润电力十四五期间规划的新能源装机CAGR均高于龙源电力和三峡能源，火电转型企业新能源装机增速有望比纯新能源企业更高,2021-12-20 08:23:19,600011,600905
2396,中能电气,国电电力,合作,云财经讯，中能电气：分别与国电电力福建新能源、国电投江西电力新能源分公司签订合作框架协议，拟在清洁能源产业领域积极开展广泛合作,2021-12-21 17:22:28,300062.SZ,600795.SH
2397,精功科技,吉林化纤,未知Unknown,监管函显示，11月17日精功科技中标吉林化纤股份有限公司年产12000吨碳纤维复材产品项目，该中标项目预估金额为7亿元，占公司2020年度经审计营业收入的65.43%,2021-11-30 17:24:53,002006.SZ,000420.SZ
2398,盈峰环境,中联重科,未知Unknown,云财经讯，盈峰环境：全资子公司长沙中联重科环境产业有限公司收到两个项目的中标合作通知，中标总额预计为6.56亿元,2021-12-16 16:14:12,000967.SZ,000157.SZ
2399,宁德时代,国投资本,合作,股东信息显示，该公司由宁德时代新能源科技股份有限公司、B站关联公司上海绘界文化传播有限公司、上海国投资本管理有限公司等共同持股,2022-01-20 14:21:03,300750.SZ,600061.SH
2400,中信证券,伊利股份,未知Unknown,中信证券研报认为，伊利股份盈利拐点已到，坚定看好,2021-12-31 08:51:00,600030.SH,600887.SH
2401,东兴证券,西部证券,未知Unknown,【竞购联合体“拆伙”！新时代证券98.24%股权“花落”中国诚通 东兴证券空手而归】　继西部证券后，东兴证券也决定终止受让新时代证券部分股权,2021-12-15 01:11:33,601198.SH,002673.SZ
2402,四川成渝,科蓝软件,同涨,数字货币板块开盘拉升，四川成渝涨超7%，数码视讯、科蓝软件、旗天科技跟涨,2021-12-15 09:35:24,601107.SH,300663.SZ
2403,复星医药,君实生物,同涨,港股抗疫概念股普涨，开拓药业涨超10%，复星医药涨超6%，君实生物涨5.9%，中国生物制药涨3.56%，国药控股涨1.2%,2021-11-29 09:35:23,600196.SH,688180
2404,天康生物,新希望,同跌,猪肉板块走弱，巨星农牧跌近6%，天康生物、新希望、龙大美食跟跌,2022-01-11 09:40:00,002100.SZ,876
