head,tail,sentence,time,head_code,tail_code,src,relation
邮储银行,中国平安,邮储银行跌超11%，创上市最差表现；中国平安跌超4%续创多年新低,2022-10-03 16:11:54,601658,601318.SH,eastmoney,同跌
上海电气,中国船舶,【上海电气与七一一所签署磁悬浮高速电机联合开发合作协议】上海电气电站设备有限公司发电机厂与中国船舶集团有限公司第七一一研究所签署“磁悬浮高速电机联合开发”合作协议,2022-10-02 09:52:13,601727.SH,600150.SH,eastmoney,合作
大北农,正邦科技,【要求返还6亿元！这家行业龙头的收购又黄了】9月30日晚，大北农发布公告，公司终止收购正邦科技旗下部分控股子公司股权,2022-10-02 07:53:51,002385,002157.SZ,eastmoney,投资
中银证券,比亚迪,中银证券近日研报表示，受益于混动车型成本下降等因素推动，叠加比亚迪等自主优质混动车型供给增加，混动市场自去年加速升温，渗透率不断提升,2022-10-02 21:50:48,601696,002594.SZ,eastmoney,同行
贵州茅台,五粮液,北上资金上周斥资近20亿元净买入贵州茅台，并且还买入五粮液逾14亿元，高居上周净买入的前两位,2022-10-02 12:45:16,600519.SH,000858.SZ,eastmoney,增持
大北农,正邦科技,9月30日晚间公告显示，大北农原本打算收购正邦科技(002157)旗下8家控股子公司的全部或部分股权，交易价格暂定合计约20-25亿元,2022-10-01 08:45:49,002385,002157.SZ,eastmoney,投资
中国银行,平安银行,【竞争日趋激烈，私人银行业务转向“精耕细作”】日前，中国银行、平安银行等升级了私人银行服务，向更加精细化方向发展，通过差异化竞争打造核心竞争力,2022-10-01 06:03:17,601988,000001.SZ,eastmoney,同行
宝明科技,双星新材,复合铜箔多只概念股近期二级市场表现不俗，从4个多月来累计最大涨幅来看，宝明科技大涨超3倍，双星新材接近翻倍,2022-10-01 13:48:01,002992,002585.SZ,eastmoney,同涨
天迈科技,大华股份,【天迈科技与大华股份、华锐捷签订战略合作协议】近日，郑州天迈科技股份有限公司与浙江大华技术股份有限公司、浙江华锐捷技术有限公司签署战略合作协议,2022-10-01 12:02:26,300807.SZ,002236.SZ,eastmoney,合作
东风汽车,特力A,【特力Ａ：公司未持有东风汽车股权】特力A(000025)在互动平台表示，公司未持有东风汽车股权,2022-09-30 10:51:32,600006.SH,000025.SZ,eastmoney,纠纷
理工光科,海康威视,【理工光科：烽火平安签约海康威视武汉智慧产业园项目】理工光科消息，近日，理工光科子公司烽火平安正式签约海康威视武汉智慧产业园（一期）项目，承担消防报警系统建设任务,2022-09-30 10:49:17,300557.SZ,002415.SZ,eastmoney,供应
海康威视,理工光科,该项目是海康威视拓展中西部市场、持续提升生产竞争优势的重要战略高地，是理工光科与海康威视战略合作的第一步，也是烽火平安公司消防报警一体化服务在精密电子产业园市场取得的首次突破,2022-09-30 10:49:17,002415.SZ,300557.SZ,eastmoney,合作
中集集团,景嘉微,【中集集团、景嘉微投资成立私募公司，注册资本1亿元】企查查显示，近日，深圳中集弘远先进智造私募股权投资基金合伙企业(有限合伙)成立，执行事务合伙人为万和弘远投资有限公司，注册资本1亿元，经营范围包含：投资与资产管理(限金融机构、从事金融活动的企业)；私募股权投资基金管理、创业投资基金管理服务,2022-09-30 09:57:47,000039.SZ,300474.SZ,eastmoney,未知Unknown
景嘉微,中集集团,企查查股权穿透显示，该公司由景嘉微、中集集团等间接共同持股,2022-09-30 09:57:47,300474.SZ,000039.SZ,eastmoney,合作
大北农,正邦科技,【大北农：终止收购正邦科技旗下部分控股子公司股权】大北农(002385)9月30日晚间公告，公司此前公告，拟收购正邦科技旗下8家控股子公司的全部或部分股权，交易价格暂定合计约20-25亿元,2022-09-30 20:57:53,002385,002157.SZ,eastmoney,投资
宁德时代,洛阳钼业,【宁德时代：国宏集团拟对全资子公司四川时代进行增资】宁德时代公告，国宏集团拟以其持有的洛阳矿业集团有限公司100%的股权对全资子公司四川时代进行增资；本次交易完成后，洛矿集团将成为四川时代全资子公司，四川时代将通过洛矿集团间接持有洛阳钼业24.68%的股份，成为洛阳钼业间接第二大股东，公司无意谋求洛阳钼业的控股权,2022-09-30 18:31:43,300750.SZ,603993.SH,eastmoney,上级
牧原股份,正邦科技,面对粮食以及饲料价格上涨的局面，如何降低生产成本，是生猪养殖企业必修课，除牧原股份外，近期正邦科技也与粮食企业建立了战略合作关系，布局饲料原粮业务,2022-09-30 18:04:47,002714.SZ,002157.SZ,eastmoney,合作
宁德时代,恩捷股份,隆基绿能、宁德时代、恩捷股份分别获净卖出6.11亿元、4.48亿元、1.79亿元,2022-09-30 17:31:11,300750.SZ,002812.SZ,eastmoney,未知Unknown
宁德时代,恩捷股份,隆基绿能、宁德时代、恩捷股份分别获净卖出6.11亿元、4.48亿元、1.79亿元,2022-09-30 17:31:09,300750.SZ,002812.SZ,eastmoney,未知Unknown
比亚迪,宁德时代,下跌方面，赛道股再度调整，汽车、光伏等方向领跌，比亚迪、宁德时代、隆基绿能等跌超4%,2022-09-30 16:23:45,002594.SZ,300750.SZ,eastmoney,同跌
哈尔斯,开润股份,【露营经济板块走低，浙江正特跌停】露营经济板块走低，浙江正特跌停，趣睡科技跌超10%，哈尔斯、小崧股份、开润股份、星徽股份等跟跌,2022-09-30 13:35:04,002615.SZ,300577.SZ,eastmoney,同跌
人民网,新华网,【人民网、新华网盘中双双跌逾9%】人民网盘中快速跳水，股价逼近跌停，受此带动，新华网跌超9%,2022-09-29 11:18:09,603000.SH,603888.SH,eastmoney,同跌
紫金矿业,山东黄金,【港股黄金股走强，紫金矿业涨超5%】港股黄金股走强，截至发稿，紫金矿业(02899.HK)涨5.14%、招金矿业(01818.HK)涨4.02%、山东黄金(01787.HK)涨2.66%,2022-09-29 10:04:13,601899.SH,600547.SH,eastmoney,同涨
中煤能源,中国神华,港股煤炭股走高，伊泰煤炭涨近6%，中煤能源涨超5%，兖矿能源涨近5%，中国神华涨近4%，蒙古焦煤涨超3%,2022-09-29 09:44:55,601898.SH,601088.SH,eastmoney,同涨
比亚迪,宁德时代,据记者不完全统计，8月至今，至少有14家公司结盟比亚迪或宁德时代，布局新能源汽车产业链的多个环节,2022-09-29 05:59:51,002594.SZ,300750.SZ,eastmoney,同行
南微医学,开立医疗,【医疗器械炒作又一分支！内窥镜龙头单日暴涨14%，核心受益标的一览】医疗器械板块强势，内窥镜分支的澳华内镜一度涨超14%盘中创历史新高，南微医学最高涨近11%，开立医疗最高涨超9%,2022-09-29 20:17:08,688029.SH,300633.SZ,eastmoney,同涨
金刚玻璃,迈为股份,【金刚玻璃：拟收购欧昊电力作为异质结电池项目实施主体】金刚玻璃(300093)9月29日晚间公告，控股子公司金刚羿德拟向迈为股份购买4.8GW双面微晶高效异质结电池生产线，具体为单线600MW双面微晶量产异质结电池片整线，采购数量8条，共计4.8GW，生产线全部用于金刚羿德4.8GW高效异质结电池片及组件项目,2022-09-29 20:06:35,300093.SZ,300751.SZ,eastmoney,上级
伟明环保,格林美,【伟明环保：拟与格林美等108亿元投建温州新能源电池材料低碳产业园】伟明环保公告，公司、永青科技、格林美与温州高新技术产业开发区管委会、温州市洞头区政府在温州签订战略合作框架协议，建设世界一流的绿色循环经济产业园和新能源电池材料低碳产业园,2022-09-29 18:04:16,603568.SH,002340.SZ,eastmoney,合作
三峡能源,长江电力,【三峡能源：拟34亿元参设内蒙古三峡陆上新能源投资公司】三峡能源(600905)9月29日晚间公告，公司拟与长江电力、三峡资本、三峡投资共同投资设立内蒙古三峡陆上新能源投资有限公司，全面开展新能源资源获取及开发建设工作,2022-09-29 16:05:33,600905,600900.SH,eastmoney,合作
人民网,新华网,【人民网、新华网午后相继跌停】9月29日下午，人民网、新华网午后相继跌停，成交量环比明显放大,2022-09-29 13:38:49,603000.SH,603888.SH,eastmoney,同跌
东风汽车,祁连山,【岚图首款轿车完成夏标测试，预计于11月首发】东风汽车官网消息，9月28日，岚图汽车发布消息称，岚图首款轿车已在吐鲁番及高原的祁连山地区，完成近15万公里的夏标测试，这意味着新车距离上市又近了一步,2022-09-29 12:23:09,600006.SH,600720.SH,eastmoney,供应
山东墨龙,新奥股份,【燃气股开盘领涨】燃气股开盘领涨，山东墨龙接近涨停，九丰能源、德龙汇能、凯添燃气、新奥股份、首华燃气等纷纷高开，消息上，北溪天然气管道系统的三条管线遭到破坏，英国天然气期货周二涨超33%，欧洲大陆天然气基准期货也涨超21%,2022-09-28 09:27:44,002490.SZ,600803.SH,eastmoney,同涨
中宠股份,佩蒂股份,【出口炒作路线分支！宠物消费未来市场规模近4000亿，受益上市公司有这些】宠物经济板块近期表现亮眼，中宠股份和依依股份昨日涨停，佩蒂股份股价自4月阶段低点迄今股价累计最大涨幅达78%，路斯股份盘中最高涨超8%,2022-09-28 22:02:09,002891.SZ,300673.SZ,eastmoney,同涨
四川路桥,比亚迪,【四川路桥：控股股东蜀道集团拟将所持占公司股本总额的5%的股份对应的表决权按《表决权委托协议》的约定委托给比亚迪行使】四川路桥公告，控股股东蜀道集团拟将所持占公司股本总额的5%的股份对应的表决权按《表决权委托协议》的约定委托给比亚迪行使，比亚迪承诺自本协议签署之日次一交易日起的6个月内通过二级市场购买不低于5000万元四川路桥股票,2022-09-28 20:53:37,600039.SH,002594.SZ,eastmoney,被增持
当升科技,四川路桥,【当升科技：与四川路桥签订合作框架协议】当升科技晚间发布公告称，与四川路桥签订合作框架协议，通过共同出资在四川省内相关区域新设合资公司等方式布局磷酸(锰)铁锂、磷酸(锰)铁、多元材料、多元前驱体项目，包括30万吨/年磷酸铁锂、20万吨/年多元正极材料,2022-09-28 19:25:44,300073.SZ,600039.SH,eastmoney,合作
格林美,伟明环保,【格林美：签署投资框架协议】格林美公告，公司、伟明环保、永青科技与温州市洞头区人民政府、温州高新区管委会分别签署《温州新能源电池材料低碳产业园项目投资框架协议》、《温州绿色循环经济产业园项目战略合作框架协议》，温州新能源电池材料低碳产业园项目计划总投资约108亿元，温州绿色循环经济产业园项目计划总投资22亿元建设报废汽车与动力电池回收的绿色循环经济产业园,2022-09-28 19:18:33,002340.SZ,603568.SH,eastmoney,合作
中航电子,中航机电,【中航电子：以发行A股方式换股吸收合并中航机电】中航电子公告，以发行A股方式换股吸收合并中航机电，中航电子为吸收合并方，中航机电为被吸收合并方；本次换股吸收合并完成后，机载公司将其原持有中航电子的股份以及原持有中航机电的股份按照换股比例换成的中航电子股份对应的表决权委托给中航科工；同时拟定增募资不超过50亿元,2022-09-28 18:55:54,600372.SH,002013.SZ,eastmoney,上级
阳光电源,招商银行,阳光电源、招商银行、中国中免分别获净卖出3.22亿元、3.07亿元、2.22亿元,2022-09-28 17:31:12,300274.SZ,600036.SH,eastmoney,未知Unknown
阳光电源,招商银行,阳光电源、招商银行、中国中免分别获净卖出3.22亿元、3.07亿元、2.22亿元,2022-09-28 17:30:20,300274.SZ,600036.SH,eastmoney,未知Unknown
宁德时代,中金公司,【宁德时代出现2笔共计2300万元平价大宗交易，卖方均为中金公司上海分公司】9月28日，宁德时代出现2笔共计2300万元平价大宗交易，卖方均为中金公司上海分公司，买方为机构席位及中金公司深圳分公司,2022-09-28 16:41:10,300750.SZ,601995,eastmoney,同行
威高骨科,大博医疗,9月28日早盘，多家骨科脊柱相关企业股价高涨，拟中选的威高骨科、大博医疗分别涨逾5%、6%,2022-09-28 12:59:41,688161,002901.SZ,eastmoney,同涨
中国铝业,赣锋锂业,大型科技股集体下跌，京东、哔哩哔哩、快手跌超4%；英镑继续下跌，英资银行和长和系走弱，长实集团跌超5%，汇丰跌超4%；美元指数持续上涨，有色金属股继续下挫，中国铝业、赣锋锂业跌超4%；内房股集体下挫；猪肉概念股普跌,2022-09-28 12:02:53,601600.SH,002460.SZ,eastmoney,同跌
宁德时代,比亚迪,汽车热管理、绿色电力、宁德时代概念、钙钛矿电池、新能源汽车、牙科医疗、光伏太阳能、汽车、比亚迪概念、CXO概念、稀土永磁、一体化压铸、超超临界发电、回港中概股等板块走弱,2022-09-28 12:02:43,300750.SZ,002594.SZ,eastmoney,同行
